sale_type,sold_date,property_type,address,city,zip_or_postal_code,price,beds,baths,location,square_feet,lot_size,year_built,days_on_market,price_per_square_feet,hoa_per_month,status,source
PAST SALE,February-21-2019,Single Family Residential,730 Rolling Ridge Ln,Duncanville,75116,164900,3,1,Irwin Keasler Dev Red Bird 04,1290,12197,1969,47,128,,Sold,NTREIS
PAST SALE,February-26-2019,Condo/Co-op,5590 Spring Valley Rd Unit H204,Dallas,75254,164900,2,2,Springmont Condos,920,130680,1983,42,179,263,Sold,NTREIS
PAST SALE,February-8-2019,Condo/Co-op,438 Yacht Club Dr Unit F,Rockwall,75032,164900,2,2,Cutter Hill #2,1348,2657,1983,60,122,318,Sold,NTREIS
PAST SALE,January-11-2019,Single Family Residential,3730 Stateoak Dr,Dallas,75241,164900,4,2,Highland Hills,1600,6708,2018,88,103,,Sold,NTREIS
PAST SALE,January-18-2019,Condo/Co-op,4211 Newton Ave #104,Dallas,75219,164900,1,1,Chimney 06 Condo,747,43386,1967,81,221,221,Sold,NTREIS
PAST SALE,January-25-2019,Single Family Residential,9409 Timberbluff Rd,Dallas,75249,164900,3,2,Woods Rev,1430,6534,1976,74,115,,Sold,NTREIS
PAST SALE,March-18-2019,Single Family Residential,1463 Glencliff Dr,Dallas,75217,164900,3,2,Prairie Creek Estates 02,1558,7797,1985,22,106,,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,2603 Southland St,Dallas,75215,164900,3,2,Tholl F J,1310,6878,2017,11,126,,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,427 Mount Auburn Ave,Dallas,75223,164900,3,1,Mount Auburn,1241,6970,1947,11,133,,Sold,NTREIS
PAST SALE,February-19-2019,Single Family Residential,815 Jadewood Dr,Dallas,75232,165000,4,2,Polk Terrace 10,1818,8668,1959,49,91,,Sold,NTREIS
PAST SALE,February-19-2019,Single Family Residential,1593 N Atoll Dr,Dallas,75216,165000,4,1.5,Cedar Crest Village 02,1812,11674,1949,49,91,,Sold,NTREIS
PAST SALE,February-22-2019,Condo/Co-op,5590 Spring Valley Rd Unit H205,Dallas,75254,165000,2,2,Springmont Condo Ph 01-04,920,130680,1983,46,179,263,Sold,NTREIS
PAST SALE,February-8-2019,Single Family Residential,6119 Balcony Ln,Dallas,75241,165000,4,2,College Terrace Ph 02,1779,7013,2010,60,93,,Sold,NTREIS
PAST SALE,January-10-2019,Single Family Residential,1622 Gillarel Springs Ln,Dallas,75241,165000,3,2,Springs Add,1705,7492,2005,89,97,,Sold,NTREIS
PAST SALE,January-18-2019,Single Family Residential,2022 S Woody Rd,Dallas,75253,165000,4,2,Woody Rd,2129,116741,1966,81,78,,Sold,NTREIS
PAST SALE,January-18-2019,Single Family Residential,9658 Pinehurst Ln,Dallas,75227,165000,3,2.5,Independence Park #3,1347,3877,1986,81,122,,Sold,NTREIS
PAST SALE,January-25-2019,Single Family Residential,2825 Gooch St,Dallas,75241,165000,4,2,CHESTERFIELD HEIGHTS,1597,,2018,74,103,,Sold,NTREIS
PAST SALE,January-30-2019,Single Family Residential,6622 Jadaglen Dr,Dallas,75241,165000,3,2,Village Of Runyon Spgs,1538,5053,2004,69,107,,Sold,NTREIS
PAST SALE,January-31-2019,Single Family Residential,10527 Blackjack Oaks Dr,Dallas,75227,165000,3,2,Hillside Oaks Ph 05 01,1317,4835,1987,68,125,,Sold,NTREIS
PAST SALE,January-9-2019,Single Family Residential,1519 Allen Dr,Cedar Hill,75104,165000,4,2,Creeekside At High Pointe,1808,5619,1991,90,91,,Sold,NTREIS
PAST SALE,March-15-2019,Single Family Residential,9005 Rustown Dr,Dallas,75228,165000,3,1.5,Cloverdale 05,1243,7710,1958,25,133,,Sold,NTREIS
PAST SALE,March-18-2019,Single Family Residential,9602 Limestone Dr,Dallas,75217,165000,3,2,St Augustine Park Estates,1057,7492,1972,22,156,,Sold,NTREIS
PAST SALE,March-22-2019,Single Family Residential,11222 Barbarosa Dr,Dallas,75228,165000,3,1,Casa View Heights,1255,7100,1950,18,131,,Sold,NTREIS
PAST SALE,March-28-2019,Townhouse,6709 Ports O Call Dr,Rowlett,75088,165000,2,2,Vue Du Lac,1171,3572,1983,12,141,55,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,6623 Mountain Cedar Ln,Dallas,75236,165000,3,2,Cedar Ridge Sec 02,1713,6534,1989,11,96,,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,3215 Urban Ave,Dallas,75227,165000,3,2,Samuel Beeman Abs 67,1810,21606,1959,11,91,,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,3045 VILLA SUR Trl,Dallas,75228,165000,3,2,Brairwood Estates,1674,6273,1980,11,99,,Sold,NTREIS
PAST SALE,March-4-2019,Condo/Co-op,5619 Preston Oaks Rd #603,Dallas,75254,165000,2,1.5,Oaks Of Preston Ridge Condo,977,99099,1983,36,169,296,Sold,NTREIS
PAST SALE,January-28-2019,Condo/Co-op,5300 Keller Springs Rd #2084,Dallas,75248,165990,2,2,Prestonwood Green Condos,1189,374529,1982,71,140,316,Sold,NTREIS
PAST SALE,March-15-2019,Single Family Residential,375 Ancestry Ln,Dallas,75217,166900,3,2,Heritage Square Ph 03,1464,5924,1984,25,114,,Sold,NTREIS
PAST SALE,January-17-2019,Single Family Residential,7417 Christie Ln,Dallas,75249,167000,3,2,Woods,1414,7318,1976,82,118,,Sold,NTREIS
PAST SALE,March-11-2019,Single Family Residential,4425 Trippie St,Lancaster,75134,167000,3,2,Cedardale Highlands,1440,18774,1961,29,116,,Sold,NTREIS
PAST SALE,March-15-2019,Single Family Residential,10410 Checota Dr,Dallas,75217,167000,3,2,NA,1311,7841,1965,25,127,,Sold,NTREIS
PAST SALE,March-18-2019,Condo/Co-op,7717 Royal Ln Unit A,Dallas,75230,167000,2,2.5,Royal Knoll Condomimiums,1009,104762,1965,22,166,428,Sold,NTREIS
PAST SALE,February-15-2019,Single Family Residential,9711 Royce Dr,Dallas,75217,167500,3,2,St Augustine Park,1273,14462,2001,53,132,,Sold,NTREIS
PAST SALE,January-17-2019,Single Family Residential,6918 Balalaika Rd,Dallas,75241,167900,4,2,Singing Hills,1217,7492,1972,82,138,,Sold,NTREIS
PAST SALE,February-7-2019,Single Family Residential,7310 Emory Oak Ln,Dallas,75249,168000,4,2,Woods,1642,6708,1978,61,102,,Sold,NTREIS
PAST SALE,March-11-2019,Single Family Residential,3435 Boulder Dr,Dallas,75233,168000,4,2,Westwood Park,2180,10106,1959,29,77,,Sold,NTREIS
PAST SALE,February-5-2019,Condo/Co-op,5218 Fleetwood Oaks Ave #207,Dallas,75235,168500,2,2,Greenbrier Place Condo,1010,132422,1963,63,167,280,Sold,NTREIS
PAST SALE,February-25-2019,Single Family Residential,156 Triumph Rd,Dallas,75241,168900,3,2,Wheatland Mdws Ph I,1820,6316,2006,43,93,,Sold,NTREIS
PAST SALE,February-8-2019,Condo/Co-op,5565 Preston Oaks Rd #148,Dallas,75254,168900,1,1,Springstead Condos,815,331317,1983,60,207,200,Sold,NTREIS
PAST SALE,January-18-2019,Single Family Residential,301 Oakhurst Dr,Seagoville,75159,168900,4,2.5,Oakridge South Sub,1658,9365,2004,81,102,,Sold,NTREIS
PAST SALE,February-1-2019,Condo/Co-op,4777 Cedar Springs Rd Unit 5F,Dallas,75219,169000,1,1.5,Parkside Cedar Spgs Bldg 5,803,185217,1983,67,210,278,Sold,NTREIS
PAST SALE,February-14-2019,Condo/Co-op,5565 Preston Oaks Rd #110,Dallas,75254,169000,3,1,Springstead Condos,1233,331317,1983,54,137,304,Sold,NTREIS
PAST SALE,February-22-2019,Condo/Co-op,18240 Midway Rd #303,Dallas,75287,169000,2,2.5,La Bue A Vida,1037,,1982,46,163,300,Sold,NTREIS
PAST SALE,February-28-2019,Single Family Residential,10854 Estacado Dr,Dallas,75228,169000,3,1,Casa View Heights,1144,7667,1950,40,148,,Sold,NTREIS
PAST SALE,January-29-2019,Single Family Residential,9411 Wolf Run Dr,Dallas,75227,169000,3,2,Woodway Park Add,1136,3746,1987,70,149,,Sold,NTREIS
PAST SALE,January-31-2019,Single Family Residential,8201 Red Wing Ct,Rowlett,75088,169000,3,2,Lakecrest 02,1415,,1986,68,119,,Sold,NTREIS
PAST SALE,March-28-2019,Condo/Co-op,11400 Park Central Pl Unit B,Dallas,75230,169000,2,2,Park Central Condo,1170,406676,1961,12,144,560,Sold,NTREIS
PAST SALE,March-29-2019,Condo/Co-op,5100 Verde Valley Ln #185,Dallas,75254,169000,1,1.5,Boardwalk On The Pkwy Condos,985,276737,1982,11,172,214,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,3531 Hacienda Dr,Dallas,75233,169000,3,2,Kimball Ranch,2014,10019,1967,11,84,,Sold,NTREIS
PAST SALE,February-15-2019,Single Family Residential,2935 Appaloosa Dr,Dallas,75237,169500,3,2,Wisdom Creek Ph 01,1267,5750,2006,53,134,20,Sold,NTREIS
PAST SALE,March-22-2019,Single Family Residential,2402 Lyola St,Dallas,75241,169500,4,2,Alameda Heights,1700,7013,2019,18,100,,Sold,NTREIS
PAST SALE,February-12-2019,Single Family Residential,9730 Labett St,Dallas,75217,169900,3,1,Forest Heights 02,1142,15072,1959,56,149,,Sold,NTREIS
PAST SALE,February-20-2019,Single Family Residential,2611 STARKS Ave,Dallas,75215,169900,4,2,IDEAL,1596,5793,2018,48,106,,Sold,NTREIS
PAST SALE,February-22-2019,Single Family Residential,7231 Flameleaf Pl,Dallas,75249,169900,3,2,Woods 07 Sec Rep,1457,6708,1978,46,117,,Sold,NTREIS
PAST SALE,February-26-2019,Condo/Co-op,17490 Meandering Way #1012,Dallas,75252,169900,2,2,Willow Greene,935,2614,1983,42,182,271,Sold,NTREIS
PAST SALE,February-28-2019,Single Family Residential,2836 Kilburn Ave,Dallas,75216,169900,4,2,Sunnyvale,1517,7710,2018,40,112,,Sold,NTREIS
PAST SALE,January-17-2019,Single Family Residential,8412 Glen Regal Dr,Dallas,75243,169900,4,2.5,Hamilton Park,1714,7623,1959,82,99,,Sold,NTREIS
PAST SALE,January-18-2019,Single Family Residential,710 S Marlborough Ave,Dallas,75208,169900,3,1,Sunset Hill,1319,7405,1922,81,129,,Sold,NTREIS
PAST SALE,January-25-2019,Single Family Residential,144 Bushel Ln,Dallas,75241,169900,4,2,Wheatland Mdws Ph 02,2320,5009,2006,74,73,,Sold,NTREIS
PAST SALE,January-29-2019,Single Family Residential,3706 Stateoak Dr,Dallas,75241,169900,4,2,Highland Hills,1517,9365,2018,70,112,,Sold,NTREIS
PAST SALE,January-30-2019,Single Family Residential,542 Bethpage Ave,Dallas,75217,169900,4,2,Home Gardens,1517,6098,2018,69,112,,Sold,NTREIS
PAST SALE,January-31-2019,Single Family Residential,3037 Larry Dr,Dallas,75228,169900,3,2,Shiloh Park 02,1125,7667,1955,68,151,,Sold,NTREIS
PAST SALE,January-31-2019,Single Family Residential,2846 kilburn Ave,Dallas,75216,169900,4,2,Sunnyvale,1517,7710,2018,68,112,,Sold,NTREIS
PAST SALE,March-14-2019,Condo/Co-op,12660 Hillcrest Rd #2104,Dallas,75230,169900,1,1,Williamsburg Condo Ph 02,876,429981,1986,26,194,262,Sold,NTREIS
PAST SALE,March-18-2019,Single Family Residential,1614 Gillarel Springs Ln,Dallas,75241,169900,3,2,Springs Add,1474,7667,2009,22,115,,Sold,NTREIS
PAST SALE,March-21-2019,Single Family Residential,5221 Moneta Ln,Dallas,75236,169900,3,2,Kirkwood Estate,1668,22216,1962,19,102,,Sold,NTREIS
PAST SALE,March-22-2019,Condo/Co-op,5325 Bent Tree Forest Dr #2236,Dallas,75248,169900,2,2.5,Parkway Quarter Condos,1324,111688,1983,18,128,397,Sold,NTREIS
PAST SALE,March-25-2019,Single Family Residential,3243 Buckskin Dr,Dallas,75241,169900,3,2,Cedar Creek Ranch Ph 01,1429,4487,2011,15,119,,Sold,NTREIS
PAST SALE,March-25-2019,Single Family Residential,5246 Pennridge Ln,Dallas,75241,169900,3,2,Glenview,1843,8059,1960,15,92,,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,5310 Kiamesha Way,Mesquite,75150,169900,3,1,Country Club Estates,1128,7492,1955,11,151,,Sold,NTREIS
PAST SALE,March-4-2019,Single Family Residential,2249 MACON St,Dallas,75215,169900,4,2,ERVAY CEDARS,1594,6273,2018,36,107,,Sold,NTREIS
PAST SALE,February-13-2019,Single Family Residential,617 Asbury Park,Garland,75043,169999,3,1.5,New World 04,1280,8799,1971,55,133,,Sold,NTREIS
PAST SALE,February-21-2019,Single Family Residential,11413 Rupley Ln,Dallas,75218,170000,3,2,Gaston Park,1370,6970,1950,47,124,,Sold,NTREIS
PAST SALE,February-28-2019,Single Family Residential,3515 Apple Valley Way,Dallas,75227,170000,3,2,Parkway Village Ph 01,1368,3877,2005,40,124,13,Sold,NTREIS
PAST SALE,January-10-2019,Single Family Residential,4403 Country Creek Dr,Dallas,75236,170000,4,2,Vista Del Cielo,1467,8843,2007,89,116,,Sold,NTREIS
PAST SALE,January-11-2019,Single Family Residential,6770 Troy Glen Dr,Dallas,75241,170000,3,2,Singing Hills,2000,,1981,88,85,,Sold,NTREIS
PAST SALE,January-18-2019,Vacant Land,1027 Country Way,Rowlett,75089,170000,0,,Country Way,,52269,,81,,79,Sold,NTREIS
PAST SALE,January-29-2019,Single Family Residential,2341 Ben Hur St,Dallas,75253,170000,5,2,Garden Heights Add Un 2,1342,7579,2006,70,127,,Sold,NTREIS
PAST SALE,January-31-2019,Single Family Residential,10915 Dunaway Dr,Dallas,75228,170000,3,1.5,Country Club Park 03,1151,7623,1955,68,148,,Sold,NTREIS
PAST SALE,March-13-2019,Single Family Residential,4509 De Kalb Ave,Dallas,75216,170000,3,2,Glendale,1423,10062,1954,27,119,,Sold,NTREIS
PAST SALE,March-15-2019,Townhouse,14007 Brookgreen Dr,Dallas,75240,170000,2,2,Brookgreen Twnhs 02,1164,3049,1969,25,146,246,Sold,NTREIS
PAST SALE,March-22-2019,Single Family Residential,2323 FATIMA Ave,Dallas,72241,170000,4,2,ALAMEDA HEIGHT 02,1587,,2018,18,107,,Sold,NTREIS
PAST SALE,March-4-2019,Townhouse,9337 Chimney Sweep Ln,Dallas,75243,170000,3,2,Chimney Hill 03 Inst,1742,3746,1975,36,98,290,Sold,NTREIS
PAST SALE,March-4-2019,Single Family Residential,3318 Tioga St,Dallas,75241,170000,3,2,Cedar Creek Ranch Ph 01,1692,6055,2006,36,100,,Sold,NTREIS
PAST SALE,March-7-2019,Single Family Residential,7357 Claymont Dr,Dallas,75227,170000,3,2,Piedmont Rev,1834,9801,1954,33,93,,Sold,NTREIS
PAST SALE,January-14-2019,Single Family Residential,3361 Springview Ave,Dallas,75216,172000,3,2,Bonnie View Gardens,1541,11587,2018,85,112,,Sold,NTREIS
PAST SALE,March-26-2019,Single Family Residential,624 Delphinium Dr,Dallas,75217,172000,3,2,Flowers,1497,5097,2006,14,115,,Sold,NTREIS
PAST SALE,March-6-2019,Single Family Residential,1823 Tennessee Ave,Dallas,75224,172000,2,1,Elmwood Rev,848,7275,1945,34,203,,Sold,NTREIS
PAST SALE,January-31-2019,Single Family Residential,6509 Casa Vista Cir,Garland,75043,172500,3,2,Oaks 07,1473,4661,1978,68,117,,Sold,NTREIS
PAST SALE,February-28-2019,Single Family Residential,4818 Owenwood Ave,Dallas,75223,172800,3,2,Sapphire,1710,4312,2018,40,101,,Sold,NTREIS
PAST SALE,February-11-2019,Single Family Residential,6495 Tumbling Creek Trl,Dallas,75241,172900,4,2,Highland Hills West,1517,6970,2018,57,114,,Sold,NTREIS
PAST SALE,February-28-2019,Single Family Residential,9231 Sophora Dr,Dallas,75249,173500,3,2,Woods,1365,6621,1980,40,127,,Sold,NTREIS
PAST SALE,January-25-2019,Single Family Residential,12252 Casa Grande Dr,Dallas,75253,173500,4,2,Amanda Estates,1588,8756,2004,74,109,,Sold,NTREIS
PAST SALE,March-8-2019,Condo/Co-op,8087 Meadow Rd #128,Dallas,75231,174000,2,2,Meadows North Condo,1053,145098,1969,32,165,272,Sold,NTREIS
PAST SALE,February-19-2019,Single Family Residential,2630 Province Ln,Dallas,75228,174500,3,1,Peavy Park,1176,8668,1954,49,148,,Sold,NTREIS
PAST SALE,February-22-2019,Condo/Co-op,15916 Coolwood Dr #2004,Dallas,75248,174500,3,2,Prestonwood Country Club Condos,1778,481382,1968,46,98,595,Sold,NTREIS
PAST SALE,March-20-2019,Condo/Co-op,4910 N Hall St,Dallas,75235,174500,2,1.5,Westbury Park Condominiums,1255,273121,1954,20,139,466,Sold,NTREIS
PAST SALE,February-27-2019,Single Family Residential,837 Emberwood Dr,Dallas,75232,174900,3,2,Polk Terrace,1192,8973,1957,41,147,,Sold,NTREIS
PAST SALE,January-18-2019,Single Family Residential,3003 S Denley Dr,Dallas,75216,174900,4,2,Brightside,1517,7710,2018,81,115,,Sold,NTREIS
PAST SALE,March-1-2019,Single Family Residential,13416 Shortleaf Dr,Dallas,75253,174900,3,2,South Oak,1588,5750,2004,39,110,,Sold,NTREIS
PAST SALE,March-5-2019,Townhouse,13635 Flagstone Ln,Dallas,75240,174900,2,2,Brookgreen Twnhs 03,1200,3877,1970,35,146,246,Sold,NTREIS
PAST SALE,February-25-2019,Condo/Co-op,4130 Newton Ave Unit H,Dallas,75219,174999,1,1.5,VIEWS AT NEWTON CONDOS,808,9191,1974,43,217,242,Sold,NTREIS
PAST SALE,February-14-2019,Condo/Co-op,2722 Knight St Unit 406E,Dallas,75219,175000,2,1,Knight Street Condo,812,111078,1964,54,216,309,Sold,NTREIS
PAST SALE,February-25-2019,Single Family Residential,4049 Huckleberry Cir,Dallas,75216,175000,3,2,Marsalis Park,1476,7492,1955,43,119,,Sold,NTREIS
PAST SALE,February-26-2019,Single Family Residential,11016 Cotillion Dr,Dallas,75228,175000,2,2,Saint Andrews Add 03,1592,7492,1958,42,110,,Sold,NTREIS
PAST SALE,February-26-2019,Single Family Residential,7202 Christie Ln,Dallas,75249,175000,3,2,Woods Rev,1316,7231,1976,42,133,,Sold,NTREIS
PAST SALE,February-5-2019,Single Family Residential,2906 Wanda Way,Seagoville,75159,175000,4,2,Robinwood Estates,1550,14723,1955,63,113,,Sold,NTREIS
PAST SALE,January-11-2019,Single Family Residential,7422 Emory Oak Ln,Dallas,75249,175000,3,2,Woods,1674,7667,1978,88,105,,Sold,NTREIS
PAST SALE,January-28-2019,Townhouse,13571 Waterfall Way,Dallas,75240,175000,2,2,Brookgreen Twnhs 02,1380,3485,1969,71,127,246,Sold,NTREIS
PAST SALE,January-30-2019,Single Family Residential,,Hutchins,75141,175000,4,2.5,Sunrise Creek Estates Ph 1,2540,,2004,69,69,,Sold,NTREIS
PAST SALE,January-31-2019,Single Family Residential,3411 Darby Dr,Dallas,75227,175000,4,2,Murdock,1750,17424,1945,68,100,,Sold,NTREIS
PAST SALE,March-18-2019,Single Family Residential,2043 Prichard Ln,Dallas,75217,175000,3,1.5,Bruton Heights,1701,10193,1954,22,103,,Sold,NTREIS
PAST SALE,March-20-2019,Single Family Residential,6129 Menger Ave,Dallas,75227,175000,3,1,Parkdale,1374,8494,1952,20,127,,Sold,NTREIS
PAST SALE,March-25-2019,Single Family Residential,6923 Lacy Blvd,Dallas,75227,175000,3,2,Lacy Woodlands,2153,12415,1952,15,81,,Sold,NTREIS
PAST SALE,March-28-2019,Condo/Co-op,9233 Church Rd #105,Dallas,75231,175000,2,2,Treetops Condo,1245,156511,1981,12,141,321,Sold,NTREIS
PAST SALE,January-18-2019,Single Family Residential,3113 Biglow Dr,Dallas,75216,175900,4,2,Cedar Crest Village 03,1650,7667,2018,81,107,,Sold,NTREIS
PAST SALE,March-6-2019,Single Family Residential,7727 Ike Ave,Dallas,75241,176500,3,2,Wheatland Meadows Ph 03,1440,5924,2017,34,123,,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,2833 Ruidosa Ave,Dallas,75228,176900,3,2,Casa View Heights 06 Instl,1145,8146,1953,11,154,,Sold,NTREIS
PAST SALE,February-5-2019,Single Family Residential,3432 Tennessee Ave,Dallas,75224,177000,3,1,Wynnewood 04 2nd Inst,1336,8146,1953,63,132,,Sold,NTREIS
PAST SALE,March-12-2019,Single Family Residential,6237 Balcony Ln,Dallas,75241,177000,3,2,College Terrace Ph 02,2100,5489,2006,28,84,,Sold,NTREIS
PAST SALE,February-27-2019,Single Family Residential,1228 Sunny Glen Dr,Dallas,75232,178000,3,2,Highland Oaks 02 02 Inst,1516,8538,1959,41,117,,Sold,NTREIS
PAST SALE,January-18-2019,Condo/Co-op,5076 Matilda St #127,Dallas,75206,178000,2,2,Birchbrook 02 Condo,1038,131072,1969,81,171,224,Sold,NTREIS
PAST SALE,March-22-2019,Single Family Residential,3441 Oak Creek Cir,Dallas,75227,178000,3,2,Flanerys,1406,16161,1949,18,127,,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,2934 Cowboy Dr,Dallas,75237,178000,3,2,Wisdom Creek Ph 01,1373,5750,2004,11,130,20,Sold,NTREIS
PAST SALE,February-12-2019,Single Family Residential,9210 Rosecliff Dr,Dallas,75217,178500,3,2,Bruton Terrace,1538,8189,1958,56,116,,Sold,NTREIS
PAST SALE,January-10-2019,Single Family Residential,7044 Sorcey Rd,Dallas,75249,178900,3,2.5,Woodberry Creek,1574,4008,2007,89,114,,Sold,NTREIS
PAST SALE,March-22-2019,Single Family Residential,3206 Poinsettia Dr,Dallas,75211,178900,3,2,Loupot Heights,1161,8407,1947,18,154,,Sold,NTREIS
PAST SALE,February-15-2019,Single Family Residential,4202 Mount Royal St,Dallas,75211,179000,3,1,Westridge Park,947,6098,1944,53,189,,Sold,NTREIS
PAST SALE,March-22-2019,Single Family Residential,1021 Mill River Dr,Garland,75043,179000,4,2,Montclair Add 02,1920,7623,1967,18,93,,Sold,NTREIS
PAST SALE,March-25-2019,Single Family Residential,8717 Old Homestead Dr,Dallas,75217,179000,3,2,Pleasant Grove Estates Add,1574,9975,2018,15,114,,Sold,NTREIS
PAST SALE,March-25-2019,Single Family Residential,3308 Rock Bluff Dr,Dallas,75227,179000,3,2.5,Greenwood Terrace,1984,8930,1961,15,90,,Sold,NTREIS
PAST SALE,March-6-2019,Townhouse,816 Saint Andrews Ct,Garland,75043,179000,3,2.5,Trails 02,1448,2614,1973,34,124,100,Sold,NTREIS
PAST SALE,March-7-2019,Condo/Co-op,7818 Meadow Park Dr #216,Dallas,75230,179000,2,2,Ambassador House Condos,1254,100014,1963,33,143,463,Sold,NTREIS
PAST SALE,March-20-2019,Single Family Residential,10205 China Tree Dr,Dallas,75249,179500,3,2,Woods,1453,6621,1978,20,124,,Sold,NTREIS
PAST SALE,March-5-2019,Single Family Residential,9718 Sophora Cir,Dallas,75249,179500,3,2,Woods,1560,6708,1979,35,115,,Sold,NTREIS
PAST SALE,February-1-2019,Single Family Residential,570 Trailcrest Dr,Garland,75043,179900,2,3,Trails 3rd Inst Ph 02,1765,3703,1982,67,102,,Sold,NTREIS
PAST SALE,February-15-2019,Townhouse,213 La Estrella Plz,Dallas,75203,179900,3,2.5,Starr Row,1482,6098,2018,53,121,175,Sold,NTREIS
PAST SALE,February-25-2019,Single Family Residential,1603 Chapman St,Cedar Hill,75104,179900,3,2,Bradford Park At High Pointe Ph 02,1410,5489,1989,43,128,,Sold,NTREIS
PAST SALE,February-27-2019,Single Family Residential,2922 Reservoir St,Dallas,75211,179900,3,1,Kenwood,1208,17685,1952,41,149,,Sold,NTREIS
PAST SALE,February-28-2019,Single Family Residential,9220 Laneyvale Ave,Dallas,75217,179900,4,2,Lake June Revised,1805,6970,2018,40,100,,Sold,NTREIS
PAST SALE,February-5-2019,Single Family Residential,3530 La Prada Dr,Mesquite,75150,179900,3,2,Country Club Estates,1377,8973,1959,63,131,,Sold,NTREIS
PAST SALE,January-15-2019,Single Family Residential,7570 Christie Ln,Dallas,75249,179900,3,2,The Woods Add,1412,7884,1980,84,127,,Sold,NTREIS
PAST SALE,January-15-2019,Condo/Co-op,5981 Arapaho Rd #1302,Dallas,75248,179900,2,2,Woodhaven Condo,1038,278305,1980,84,173,262,Sold,NTREIS
PAST SALE,January-25-2019,Single Family Residential,7650 Greenspan Ave,Dallas,75232,179900,3,2,Oakland Hills,1203,8015,1961,74,150,,Sold,NTREIS
